display_name,username,user_description,user_id,followers_count,favourites_count,avatar,is_verified,following_count
christianozoude,Echezona,Character Designer/ Concept Artist/ Illustrator/Graphic designer Available for commission ✉ozoudehchristian@gmail.com,3285635532,2588,13735,https://pbs.twimg.com/profile_images/1775165926398124033/C9zJ8dOX_normal.jpg,False,1458
PiggyBankNG,PiggyVest,"Save, Invest and Grow your money with ease. Earn 8-17% on savings and up to 35% on investments. Download Piggyvest on iOS and Android. This is our ONLY page! ⚠️",4714760909,200719,7573,https://pbs.twimg.com/profile_images/1742154486989099010/Sc4jRFll_normal.jpg,False,21
Preshioz11,Princess Adaeze 👸💕,"In a world where you can be anything, be kind✨||| I love music and 🎥 |||  #30BG😈",1265070931942260741,1270,74979,https://pbs.twimg.com/profile_images/1644038421403299851/9X4XQlJy_normal.jpg,False,1210
residentbabyboy,Ọlá,💻,1524127044065542144,282,23291,https://pbs.twimg.com/profile_images/1787270376742887424/L_3UM1yE_normal.jpg,False,115
Tomisinfoluwa,𝕿𝖔𝖒𝖎𝖘𝖎𝖓 ✨🧚🏽‍♀️🦋,||MUA 💄||•Hairstylist•||•Nail Tech||•Settlement & Reconciliation Analyst👩🏽‍💻•||•Data Analyst👩🏽‍💻•||Aquarius♒️||Blues 💙🥹•|| CR7|| Riri 👸 ||,805832048288075776,2180,17298,https://pbs.twimg.com/profile_images/1809548409591746560/8kBQypDl_normal.jpg,False,779
UltraTV90,Ultra,"Part Time Punter 🥎🏀🏑⚽️🏈 IPhone and Gadgets vendor💻📲 Cruise, Humor and Bants🤌🚀.DM for business and Ads🤝 Man United and Miami Heat Fan ❤️ 💙⃝💒🅳🅶🅶",911078310674710529,23572,65751,https://pbs.twimg.com/profile_images/1554434581796888577/W7Orv6gC_normal.jpg,False,7076
akthawicked,AK,Dysfunctional Creative Artist. Created for: Adobe | TikTok | CapCut | Spotify | Disney Animation + Grammy Baby Boy ✨ | YouTube Videos/Freebies/Tutorials 👇🏾,334899816,6569,15288,https://pbs.twimg.com/profile_images/1711277109564370944/1IzGSXem_normal.jpg,False,1453
LouieDi13,B I G L O U I E 🫵🏾,TOO BROKE TO BE SLEEPING 😴 #GamblingTwitter#GIVINGWITHPURPOSE,1196377835746795520,897968,110166,https://pbs.twimg.com/profile_images/1752230422426046464/YLaEhlnm_normal.jpg,False,845
lawaltenzy,ABiNiBi🦇,I am the problem yes it’s ME,1227870926768922624,499,46560,https://pbs.twimg.com/profile_images/1799494005178126336/rM05D6MW_normal.jpg,False,884
SamuelOtigba,Sam Otigba,Design • Develop • Distribute,103406102,139667,27024,https://pbs.twimg.com/profile_images/1761723444230488065/9ozwO5c2_normal.jpg,False,294
TheOluwabukunmi,Tiaraoluwa 💕,Women. @SantaInIbadan. @thecn_podcast.,1122992576041291778,11951,52962,https://pbs.twimg.com/profile_images/1818237833238188032/wRq4j2Pa_normal.jpg,False,1479
phunmietweet,Phunmie,"Jesus' princess 🥰😍
Brand management/Entrepreneur - sell beautiful & quality fabrics/Volunteering/Public speaking",146362675,139,1374,https://pbs.twimg.com/profile_images/1229327896944267266/6KgsZ5z5_normal.jpg,False,143
anthokneeoh,Anthonio,"@Cristiano fanboy 😊, Supports @realmadriden 🇪🇸, Involved with Construction, Crypto & Tech, ❤️ BBW",579901119,1293,46534,https://pbs.twimg.com/profile_images/1753433082986721280/VwdIN3E0_normal.jpg,False,331
_chinnyi,𝕮𝖍𝖎𝖓𝖞𝖊𝖗𝖊🎨✨,"She/They🖤
Creative Artist🎨
Writer 📓🖋️
Book & Comic Lover📕
Anime Weeb🧚‍♀️
Punk/Rock/Metalcore",1372966102863650819,317,5847,https://pbs.twimg.com/profile_images/1793563005239574528/GtVJT-1M_normal.jpg,False,514
Morenikejiajola,OLANIFEMI🎉🤍💕🎁,Hebrews 13:2// Statistician// Tech// Tableau //SQL// Arsenal ❤️// God’s Favorite// Dad’s Girl// Soft Babe// Sweet Girl //Data analyst// Pisces /NO DMS ❌❌,1182973245433221122,3725,25204,https://pbs.twimg.com/profile_images/1799572868222664704/VwHkas-d_normal.jpg,False,2128
bpf_ng,Brilliance & Purposeful Foundation,"Brilliance and Purposeful Foundation is a non Profit organization geared towards helping  vulnerable children, youths and communities for sustainable growth.",3230746215,350,727,https://pbs.twimg.com/profile_images/1749830311003754496/Gz_-Lk8y_normal.jpg,False,1099
quindouble,Eseoghene✨🤎,Soft babygirl| Microbiologist| Digital Marketing| Peaceful tl| I don’t engage trolls| Psalm 86 vs 5| IG:@quin_gg,1168137734277554176,1613,21346,https://pbs.twimg.com/profile_images/1801931820214173696/OR_zpvAH_normal.jpg,False,655
the_ayo_ifedapo,TheAyoIfedapo.eth ⚡️| Blockchain,MARKETING AND GROWTH MANAGER | Growth Strategies | Data Analytics | Content Marketing | I Help Ethical Marketplaces Thrive with Strategic Initiatives & Engaged,1234053057362776065,4782,174229,https://pbs.twimg.com/profile_images/1670073781929254914/8ZGCqcRk_normal.jpg,False,5159
meraki_baby,MERAKI,ENTREPRENEUR,356316891,3065,17555,https://pbs.twimg.com/profile_images/1636838616625184768/bTbW9hQd_normal.jpg,False,1092
dori_ify,Doris ♏️🫶🏽,,947891615305224192,1338,44685,https://pbs.twimg.com/profile_images/1817573572392468480/mQ-psWB8_normal.jpg,False,1290
OmaliHopie,purple💜,Client retention- Banker in the trenches🤑-Twinnie👩‍❤️‍💋‍👩-,1153769697898352641,1080,7530,https://pbs.twimg.com/profile_images/1814644749963304960/zmGUzK3P_normal.jpg,False,1513
na_tise_ooo,Omo Akande,"I speak my truth.
I no send your papa!",1302396064272715776,400,8060,https://pbs.twimg.com/profile_images/1519767671469924356/TW8tGfqs_normal.jpg,False,389
Rjjayy_,NwabusoMma,Christian| Law Student| Writer| Federal award recipient|digital marketing| Web dev| SEO specialist|- It always seems impossible until it is done.,1304498322049298438,255,5108,https://pbs.twimg.com/profile_images/1765273604696965120/bNqvpnJs_normal.jpg,False,175
mcchisomm,Utonwa🦋,"Evolving ,growing and learning one step at a time , I make 🧁.",861829456251506688,326,3068,https://pbs.twimg.com/profile_images/1693942619200499712/y8U2zAPt_normal.jpg,False,197
pdYHWH,Snail plug,Full Of God’s Love & Grace. Wife/Mum. Farmer (crops&animals) Snail Exporter & 20/40ft container dealer. https://t.co/36X808O6GJ,212970943,7231,1691,https://pbs.twimg.com/profile_images/1819333106899267584/vWia80VM_normal.jpg,False,2755
GUgbogbo,REBEL KING ⚡️⚡️⚡️⚡️⚡️,"I teach you how to keep your business breathing by 10xing sales through proven Marketing solutions,unfollow me if you don’t get value for your time.🏴",1481474634281332737,372,8947,https://pbs.twimg.com/profile_images/1517106386374737924/LBAllZ8V_normal.jpg,False,411
D8Hulk,Otunba Jaiye,Great Guy,1347090853257478145,125,1345,https://pbs.twimg.com/profile_images/1781830868643778560/G3LowFTN_normal.jpg,False,109
t_eaah,J’oy,"Ermm, hello?",1693291067628507136,178,36937,https://pbs.twimg.com/profile_images/1817559633579343872/Y9Tg9TPg_normal.jpg,False,111
bigbrutha_,Retired Polysaccharide Patriarch,"Bringing RWA tokenisation to traditional asset management via @getequity | Decentralized venture capital @equity_dao, Venture Partner @wefunder @ralicapvc.",176394559,33987,82244,https://pbs.twimg.com/profile_images/1784683471652159488/368ckzPc_normal.jpg,False,3931
CakeMaestro042,Enugu Cake Queen,"Call/WhatsApp 09079812951, for the best cakes in Enugu.
Follow my business page @creamandgold042",753514711,10521,4189,https://pbs.twimg.com/profile_images/1777401445299499008/Mrj2ECHm_normal.jpg,False,3753
unicreature,Explorer,A gentleman  with value for humanity❤️.lover of books and adventure,474475211,39438,81625,https://pbs.twimg.com/profile_images/1772663285617192960/R8vGvvDI_normal.jpg,False,31572
oavproduction,OAV Production,"Services : Corporate videos TV & Radio commercials, Documentaries, Photography, music videos, & motion graphics
Weddings : @oavweddings
IG : @oavproduction",896662389847883777,162,492,https://pbs.twimg.com/profile_images/896664889774788608/me9n3ODK_normal.jpg,False,111
slimtmusic,Slim T,"Husband, Entrepreneur, Audio/Visual Consultant, Everyday is an opportunity. Founder @oavproduction , @oavphotography, @oavgear & @oavweddings",30950587,4450,4436,https://pbs.twimg.com/profile_images/1628143383272206342/kakqyx3Y_normal.jpg,False,440
pizxle,IDAN_XXL,"sure plug for sneakers👟,shoes and slide||Certified Biochemist||Snapchat:pixzle||A proud Burnaddict🤍🤞🏿",1307318988632985606,292,14528,https://pbs.twimg.com/profile_images/1694874159199690752/D2U8Vxxq_normal.jpg,False,299
EmekaEK,E M E K A,"Husband. Dad.  I listen to understand. I read to learn.
Arsenal FC. Rangers FC Enugu. LA Lakers",144867833,5370,22863,https://pbs.twimg.com/profile_images/1586819555720142850/UZ_4Ncrl_normal.jpg,False,4635
PiousGeek,Kolapo A. IMAM 🇳🇬,👨🏽‍🎓🥑 🎯 👨🏽‍💻🚴🏼🎙️✍🏽 💍,550928463,22213,218785,https://pbs.twimg.com/profile_images/1806693289921249280/1gHgQnVV_normal.jpg,False,9993
BidemiOyelola,Bidemi,"Helping businesses increase brand awareness, drive lead generation and sales | FX",1245286605440585729,1911,117928,https://pbs.twimg.com/profile_images/1778357752013656064/OKeGDUGi_normal.jpg,False,1968
_kingvoro,VIGz 💀⚡,Physicist ⚛️ | Introvert 🌚 | Digital Artist 🎨,2850019718,1207,27339,https://pbs.twimg.com/profile_images/1726148248111284224/QMH88Ndt_normal.jpg,False,1293
vikkionline1,incredible Vikki,🙄,908601889318686721,1235,4768,https://pbs.twimg.com/profile_images/1517545760719613952/Jkr1r_of_normal.jpg,False,2037
BoykingRoi,Boyking Roi,"Official Twitter account for Achilonu Kingsley Ezenwa

Aspiring actor 

Email: boykingroi@gmail.com

Instagram: Boykingroi

https://t.co/W3m79DilgH",1756050025778450432,430,10110,https://pbs.twimg.com/profile_images/1756050324979122176/0lMK1eXK_normal.png,False,369
AdieleArthur,"Adiele, Prince Arthur",||Biomedical engineering grad|| Phone repair technician|| Music lover 😊,1295079653326106629,27,608,https://pbs.twimg.com/profile_images/1646228942913667073/aFTmAus8_normal.jpg,False,170
DeProvocateur,Eze,in betweeen Nenye’s thighs,4728947194,840,428,https://pbs.twimg.com/profile_images/1818733715977084928/YjAyQHq5_normal.jpg,False,428
seun__oj,Ojsneedle 🇳🇬🌎,@ojsneedle_ here is my Baby😌❤️ #icarryojsneedle,2511392711,10112,96240,https://pbs.twimg.com/profile_images/1764282978086072320/qwM2kbBp_normal.jpg,False,8003
Zibyree_na,Jannie ✨🌻,I’m an illustrator. check out my Instagram: @jaynizee.art portfolio: https://t.co/BIgPKNKFFU,1120272426728816640,304,2586,https://pbs.twimg.com/profile_images/1558862829784014848/TWW064XR_normal.jpg,False,179
JagunJagun_,Champagne,figuring life,1247862214536675328,65,10949,https://pbs.twimg.com/profile_images/1702594095003119616/48uzv70g_normal.jpg,False,274
Alpha_Femalee,ORIAKU,A rich woman in the making | Soft Life Ambassador| Abundance is my birthright | Business minded | DM ONLY FOR PR or Business,1032541222462808066,22272,22986,https://pbs.twimg.com/profile_images/1804082934644633601/TARDGDQV_normal.jpg,False,12168
lucki_charm_,𝐔𝐧𝐝𝐞𝐜𝐢𝐝𝐞𝐝 ,"Christian, Realtor, Professional Masseuse.",1127337601831251968,2269,29003,https://pbs.twimg.com/profile_images/1811121622339796992/w8V_xKmr_normal.jpg,False,1888
BamBam_1745,BámiDèlè🐺🦉,Madrid Football Club🤍|Ronaldo Fc| Administrator 📔📝 | Twitter: @Bammy_1745 | Gmail: @vtinto219@gmail.com,1398550330309283844,4468,133786,https://pbs.twimg.com/profile_images/1698994864396943360/BQHTo-cq_normal.jpg,False,4962
zeekdassah,zeek_dassah,Let Your Ways be My Ways,807735338,546,48165,https://pbs.twimg.com/profile_images/1500086384685690882/dsQuCDEa_normal.jpg,False,800
MMkenneth2017,Michael ♥️ ♥️😎,Company Rep@Tm || Diploma in sales management|| Simple and Truthful || Religion || Frontend developer∆∆. #greatteamplayer..... #❤️❤️❤️😊😊😊🕊️🕊️🏳️,1744747974792515584,75,384,https://pbs.twimg.com/profile_images/1802365733512335360/wsVeeDjz_normal.jpg,False,65
kofookesola,¿kofo?,Don’t fuck up the feng shui.,717048519631183872,12538,13984,https://pbs.twimg.com/profile_images/1757804664706211841/_PgxhUtd_normal.jpg,False,1601
life_of_99,99🍀,,820133896436191232,840,41372,https://pbs.twimg.com/profile_images/1819394889416687616/-SPjpO5l_normal.jpg,False,701
ElitesAfrica,Business Elites Africa,We are a business and lifestyle publication focused on celebrating African excellence.,998532744207634432,6070,10798,https://pbs.twimg.com/profile_images/1745349241818562560/qpNxi1fr_normal.jpg,False,280
wisdomaebong,whisper,ビジネスマン,2254209772,1476,29943,https://pbs.twimg.com/profile_images/1704483561443590144/H2WJ6pPS_normal.jpg,False,846
chemicalbrodar,Chemical Brother 👌,black sheep| marketing| msc international project management| mail for business only: chembroxyz@gmail.com,2567114180,404472,20651,https://pbs.twimg.com/profile_images/1750994893047058432/CPNpbvHr_normal.jpg,False,1517
bendadadotcom,Bendada.com,"Modern and trusted media publication in Africa. Focus: tech, startups and talent.",730795084053159937,6625,5125,https://pbs.twimg.com/profile_images/1609554706191245315/oHZgLlCW_normal.jpg,False,40
Ay_Shemzy,Uncle Ay,"You will face many defeats in life, but never let yourself be defeated. -Maya Angelou",717820758,1856,12459,https://pbs.twimg.com/profile_images/1564737757850779650/eu_TZ4XS_normal.jpg,False,1669
__iamjulia,butter baby,,1023929340,558,7482,https://pbs.twimg.com/profile_images/1498779861195841539/ov7PRdLU_normal.jpg,False,422
Fothlog,Rotimi Babs,Polymath: Energy Consultant. Design Engineer. Film Maker. Student of Booker T. Washington. RTs/Likes /= Endorsements,101984644,1412,45080,https://pbs.twimg.com/profile_images/1484106842020225026/qcRtrz8Y_normal.jpg,False,4489
menellito,Lito,"Design | Art | Construction.

@arsenal.  and @riversunitedfc fan",253848418,1239,5947,https://pbs.twimg.com/profile_images/1348498681729847297/nrMvPvP-_normal.jpg,False,1775
Miikksssssssss,Eleazar✨,Business Analyst |@mikunfoundation Check ig | Startups,400009925,2208,8042,https://pbs.twimg.com/profile_images/1779634227421585409/L1Yt3VnU_normal.jpg,False,2045
papi_demillie,Kevs Pàpī,"Otorhinolaryngologist,  Aremo Odundun II.  Staunched African Child liberation Activist. Hearing Aids sales after trial and fitting",309570087,2038,16301,https://pbs.twimg.com/profile_images/1768439710085451777/5IO9xJM2_normal.jpg,False,990
CUHEBRON,Covenant University,"Committed to raising a new generation of leaders who will impact their nation, Africa and the world. Official X feed by University Communications",631016766,77375,4252,https://pbs.twimg.com/profile_images/2381568994/CU_LOGO_normal.jpg,False,233
LadyToluu,The Chairlady,Eccentric. Super Achiever. Podcast Editor. Lil Wayne💜 Liverpool FC🔴LearningF1🚗 Creative writer.,169043585,13894,7049,https://pbs.twimg.com/profile_images/1633926115994529792/OrpK_qjR_normal.jpg,False,4098
bellanaija,BellaNaija,"Your Happy Place! We LOVE Everything Fab & African - Fashion, Music, Movies & Weddings! Join us at https://t.co/msOsYyecCR | Twitter updates by the BN Squad.",15819466,1828007,763,https://pbs.twimg.com/profile_images/1807687291361443840/e76-cWJ9_normal.jpg,False,2904
theaftechwoman,TATW,We are turning the spotlight on African women building the continent through technology. #TATWPod hosted by @JokeAdekunle,1003842885115105280,100,103,https://pbs.twimg.com/profile_images/1048653164747083776/ESR4CsNQ_normal.jpg,False,15
EndeavorNigeria,Endeavor Nigeria,"Endeavor is the leading global community of, by, and for high-impact entrepreneurs. We dream big, scale up, and pay it forward.",954615596573917184,3886,1782,https://pbs.twimg.com/profile_images/1405433577450442753/pT8FfSOf_normal.png,False,322
gyftama,Gift 🖤,Hustler | Passionate about political and social issues,212951250,17240,9776,https://pbs.twimg.com/profile_images/1810377703540862976/tCskSxuu_normal.jpg,False,908
PageOne_NG,PageOne.ng,"Breaking News on business, life, culture, politics and everything that matters to you.",3091632496,168,297,https://pbs.twimg.com/profile_images/1012028225319526402/OG7uiiOq_normal.jpg,False,215
ugodre,Ugodre,"Chartered Accountant (FCA), Certified IR Practitioner, Chartered Marketer, Financial Analyst. Founder/CEO @Nairametrics.",23231666,91334,2512,https://pbs.twimg.com/profile_images/1578274341904683008/4zMidXS__normal.jpg,False,1325
Nairametrics,Nairametrics,"Business News | Stock Market | Money Market | Cryptos | Financial Literacy | SME |
Inquiries: outreach@nairametrics.com FB/IG/Twitter/LinkedIn: Nairametrics",1427565012,222961,3950,https://pbs.twimg.com/profile_images/1216314095428870145/QCJufoXP_normal.png,False,7
DJTOHBAHD,Undisputed 👑🎧,Enjoyment DJ 🥳 #UndisputedKingOfDisco 👑🎧 @TheAfterPartyE Enquiries: theafterpartye@gmail.com,187869623,6026,685,https://pbs.twimg.com/profile_images/1814001747695734784/iLOGrwO9_normal.jpg,False,970
Malachychidera,Malachy Chidera,"A Digital Marketer, blogger, programmer & entrepreneur. Founder  & co-founder  https://t.co/n0n9sN1Crj. connect at LinkedIn, IG,FB @malachychidera",1152237930,246,1069,https://pbs.twimg.com/profile_images/1316650304734101504/mtbKpN-a_normal.jpg,False,1039
Pstmaxwell,Maxwell E. Ogaga,"Pastor, Bible Teacher & Missionary  | https://t.co/Vlwlu8fEaN
Info: https://t.co/GIujqIil3e",256781118,2228,1543,https://pbs.twimg.com/profile_images/1632859182209613825/3I-f1mp7_normal.jpg,False,745
ofishea,god Eye,Building the future of work & commerce. CEO/CTO @plitoHQ @FingleTech,824790312,15268,3763,https://pbs.twimg.com/profile_images/1484869350817415169/pKxZN5zT_normal.jpg,False,11725
iam_bussie,Khal Bussie,Chelsea • Remo Stars  • F1,203599507,34899,10884,https://pbs.twimg.com/profile_images/1818262960428527616/38g0g1yD_normal.jpg,False,9459
irizzzy_,R. E. N. E,My open diary,195439222,36808,31139,https://pbs.twimg.com/profile_images/1693928861002498048/XSIz1y9l_normal.jpg,False,10372
EmpressDaisy_,EMPRESS👑DAISY❤️,"Entrepreneurship | Tech | Community | Chief Hawker @empressdaisyng & @renzoaceworld | Christ is King🩸

https://t.co/LpJrxu1d3D",1051583548602425344,13921,64332,https://pbs.twimg.com/profile_images/1795136323423993856/YjJS3AG8_normal.jpg,False,7487
Tommypopss,Tommypops_💫,FOOTBALL!!!| English Teacher| Educator| Food makes me happier. @TThehappyplace,1070860546373836800,8461,122909,https://pbs.twimg.com/profile_images/1331157015691923456/r_pl4spI_normal.jpg,False,2399
NigeriaStories,Nigeria Stories,"Facts and amazing stories from Nigeria |

Don’t forget to turn our notification ON 🔔| DM for promo and partnership",1104311159203790849,486553,6698,https://pbs.twimg.com/profile_images/1380447351345668097/GYSwCSGR_normal.jpg,False,1
iKAY_0,iKAY ✨,Tech,229402840,2452,8543,https://pbs.twimg.com/profile_images/1810020324618207232/gdSLFPeH_normal.jpg,False,880
theakorede,💐,Medicine ⚕️•,1017049651164385280,33998,119182,https://pbs.twimg.com/profile_images/1818942203130978304/XfHc9ItH_normal.jpg,False,18885
Oberryhovah,OBEHI,Actor. Model.,783740011892080640,5532,2135,https://pbs.twimg.com/profile_images/1710202785495433216/QqxJTYuZ_normal.jpg,False,1444
Mrbankstips,MrBanks💰,Crypto + Betting Pro | SCALP TRADER||STAKE|| BETTING EXPERT/ CRYPTO COACH📩➡️Mrbankstips@gmail.com▪️#BETRESPONSIBLY 🔞 JOIN ➡️ https://t.co/XQ4j7KQB4M,1921427474,1265062,68803,https://pbs.twimg.com/profile_images/1549029959531896835/1jp0vm0l_normal.jpg,False,3313
iamayonimous,Ayonimous Taiwo,"✦ Brand Design and Strategy
✦ Packaging Designer
✦ Product Designer
✦ Webflow | Wordpress | Shopify Website Designer",1111039738864111617,3030,42559,https://pbs.twimg.com/profile_images/1640990051222921217/sQ799_uK_normal.jpg,False,957
